N,M,expertiseMean,expertiseSpread,expertiseSkew,entrantExpertiseMean,entrantExpertiseSpread,entrantExpertiseFloor,graphAttachment,transferRate,decayRate,learningRateSpread,personalLearningRate,mobilityMode,jumpProbability,competitionAversion,prestigeWeight,baseMoveProb,turnoverRate,learningCap,seniorTenureYears,aptitudeMean,aptitudeSpread,teachTopN,aboveMeanDrag,criticalMass,criticalMassSharpness,aiEnabled,aiLevelFraction,aiDampeningBelow,aiDampeningAbove,graphSource,institutionSizing,candidateCap,worldModelFingerprint,comboIndex,arm,t,meanE_mean,meanE_std,p10E_mean,p10E_std,p50E_mean,p50E_std,p90E_mean,p90E_std,divergence_mean,divergence_std,topE_mean,topE_std,aiLevel_mean,aiLevel_std,shareBelowAI_mean,shareBelowAI_std,shareExpert_mean,shareExpert_std,minOccupancy_mean,minOccupancy_std,emptyInstitutions_mean,emptyInstitutions_std,underOccupiedInstitutions_mean,underOccupiedInstitutions_std,n
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,353,treatment,120,0.4633780924789608,0,0.2005,0,0.5055,0,0.6135,0,0.01510681325352137,0,0.9428209066390991,0,0.585,0,0.815,0,0.185,0,0,0,57,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,353,baseline,120,0.48587114218622446,0,0.2375,0,0.5235,0,0.6285,0,0.013420620420220554,0,0.9439098834991455,0,,,,,0.27166666666666667,0,0,0,49,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,354,treatment,120,0.4549110203795135,0,0.2205,0,0.4985,0,0.5835,0,0.0153477703905964,0,0.8206230401992798,0,0.585,0,0.9016666666666666,0,0.09833333333333333,0,0,0,49,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,354,baseline,120,0.47893886171281336,0,0.2295,0,0.5245,0,0.6045,0,0.013493062483743679,0,0.8394678235054016,0,,,,,0.22666666666666666,0,0,0,40,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,355,treatment,120,0.45792715267588696,0,0.2015,0,0.4965,0,0.5945,0,0.016630035682644508,0,0.8602816462516785,0,0.585,0,0.86,0,0.14,0,0,0,52,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,355,baseline,120,0.4813952773126463,0,0.2375,0,0.5185,0,0.6125,0,0.015453522865349149,0,0.8385112881660461,0,,,,,0.22166666666666668,0,0,0,51,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,356,treatment,120,0.44405632816875973,0,0.1985,0,0.4885,0,0.5655,0,0.013575202029099332,0,0.8106570839881897,0,0.585,0,0.935,0,0.065,0,0,0,61,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.224,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,356,baseline,120,0.4573162800446153,0,0.2225,0,0.4985,0,0.5905,0,0.015090367245918718,0,0.8112985491752625,0,,,,,0.11333333333333333,0,0,0,50,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,357,treatment,120,0.5164035808791717,0,0.2095,0,0.5585,0,0.6825,0,0.016348853316982805,0,0.9672828912734985,0,0.585,0,0.5816666666666667,0,0.41833333333333333,0,0,0,45,0,220,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,357,baseline,120,0.5231863070031008,0,0.2245,0,0.5745,0,0.6865,0,0.014958909337082065,0,0.9229322671890259,0,,,,,0.4633333333333333,0,0,0,44,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,358,treatment,120,0.4904028547617296,0,0.1785,0,0.5355,0,0.6695,0,0.021524633689752024,0,0.9504439830780029,0,0.585,0,0.67,0,0.33,0,0,0,45,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,358,baseline,120,0.5129108737719555,0,0.2155,0,0.5615,0,0.6775,0,0.019562462244129594,0,0.9014272093772888,0,,,,,0.395,0,0,0,45,0,206,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,359,treatment,120,0.49145393354818223,0,0.1885,0,0.5445,0,0.6565,0,0.015380800857970339,0,0.9745328426361084,0,0.585,0,0.6583333333333333,0,0.3416666666666667,0,0,0,52,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,359,baseline,120,0.5128632229877015,0,0.2415,0,0.5625,0,0.6695,0,0.015619324235567562,0,0.9746156334877014,0,,,,,0.38333333333333336,0,0,0,45,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,360,treatment,120,0.4774866277414064,0,0.1615,0,0.5265,0,0.6435,0,0.017708163474420474,0,0.9440569877624512,0,0.585,0,0.6933333333333334,0,0.30666666666666664,0,0,0,50,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,360,baseline,120,0.5011647184689839,0,0.1955,0,0.5545,0,0.6685,0,0.018226429345827008,0,0.8984622955322266,0,,,,,0.4066666666666667,0,0,0,49,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,361,treatment,120,0.4810178067659338,0,0.2035,0,0.5235,0,0.6535,0,0.014483133767390615,0,0.885639488697052,0,0.585,0,0.6966666666666667,0,0.30333333333333334,0,0,0,45,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,361,baseline,120,0.5042260272676746,0,0.2395,0,0.5435,0,0.6625,0,0.015427751017434108,0,0.9234670996665955,0,,,,,0.38166666666666665,0,0,0,51,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,362,treatment,120,0.4748056111174325,0,0.1665,0,0.5205,0,0.6355,0,0.016460155308765056,0,0.923572301864624,0,0.585,0,0.7533333333333333,0,0.24666666666666667,0,0,0,50,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,362,baseline,120,0.5116701911824445,0,0.2765,0,0.5545,0,0.6455,0,0.016337548821975748,0,0.9460248351097107,0,,,,,0.3416666666666667,0,0,0,43,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,363,treatment,120,0.48606266306092344,0,0.1875,0,0.5255,0,0.6575,0,0.01877009372025676,0,0.8660112619400024,0,0.585,0,0.7183333333333334,0,0.2816666666666667,0,0,0,47,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,363,baseline,120,0.511499662163357,0,0.2275,0,0.5515,0,0.6685,0,0.01606654791983461,0,0.8660112619400024,0,,,,,0.37333333333333335,0,0,0,45,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,364,treatment,120,0.4943368125582735,0,0.2385,0,0.5295,0,0.6555,0,0.016460984445855822,0,0.9280841946601868,0,0.585,0,0.7183333333333334,0,0.2816666666666667,0,0,0,45,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,364,baseline,120,0.5174647728726268,0,0.2835,0,0.5625,0,0.6645,0,0.017095574262264886,0,0.9518139362335205,0,,,,,0.395,0,0,0,41,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,365,treatment,120,0.4639315692024926,0,0.1475,0,0.5155,0,0.6375,0,0.023957009065440682,0,0.8771301507949829,0,0.585,0,0.765,0,0.235,0,0,0,50,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,365,baseline,120,0.48791578388462464,0,0.1765,0,0.5405,0,0.6505,0,0.022672059334917546,0,0.8566003441810608,0,,,,,0.30666666666666664,0,0,0,48,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,366,treatment,120,0.476437536192437,0,0.2185,0,0.5235,0,0.6205,0,0.01722568358739559,0,0.9056803584098816,0,0.585,0,0.76,0,0.24,0,0,0,48,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,366,baseline,120,0.5067865419325729,0,0.2365,0,0.5515,0,0.6585,0,0.015854581770426,0,0.9056803584098816,0,,,,,0.345,0,0,0,52,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,367,treatment,120,0.4770527850029369,0,0.1795,0,0.5285,0,0.6275,0,0.017868037530693014,0,0.8714794516563416,0,0.585,0,0.7366666666666667,0,0.2633333333333333,0,0,0,49,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,367,baseline,120,0.5016089035260181,0,0.2175,0,0.5495,0,0.6425,0,0.01624233996036464,0,0.8781208992004395,0,,,,,0.34833333333333333,0,0,0,58,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,368,treatment,120,0.4925711796060204,0,0.2295,0,0.5355,0,0.6335,0,0.013408449122096176,0,0.8443889617919922,0,0.585,0,0.7433333333333333,0,0.25666666666666665,0,0,0,50,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,368,baseline,120,0.5056881855987012,0,0.2665,0,0.5475,0,0.6425,0,0.01075312384678554,0,0.8583880662918091,0,,,,,0.31666666666666665,0,0,0,49,0,205,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,369,treatment,120,0.47333821854243674,0,0.1965,0,0.5125,0,0.6355,0,0.018009493745405107,0,0.9105938673019409,0,0.585,0,0.75,0,0.25,0,0,0,34,0,206,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,369,baseline,120,0.4836590238288045,0,0.1885,0,0.5305,0,0.6435,0,0.015233331635390587,0,0.8933106660842896,0,,,,,0.29833333333333334,0,0,0,38,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,370,treatment,120,0.4617266775605579,0,0.1855,0,0.5045,0,0.6285,0,0.014604309529958857,0,0.8872079253196716,0,0.585,0,0.8166666666666667,0,0.18333333333333332,0,0,0,50,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,370,baseline,120,0.4849275894649327,0,0.2295,0,0.5255,0,0.6415,0,0.014550054353043008,0,0.8890459537506104,0,,,,,0.25666666666666665,0,0,0,45,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,371,treatment,120,0.4637855317940315,0,0.1995,0,0.5055,0,0.6235,0,0.013227652587890808,0,0.8250828981399536,0,0.585,0,0.8166666666666667,0,0.18333333333333332,0,0,0,49,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,371,baseline,120,0.47383369381229085,0,0.2165,0,0.5155,0,0.6185,0,0.011442397663473455,0,0.8602278232574463,0,,,,,0.20833333333333334,0,0,0,40,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,372,treatment,120,0.45640653252601626,0,0.2345,0,0.4855,0,0.6045,0,0.013313842738313028,0,0.8842143416404724,0,0.585,0,0.8433333333333334,0,0.15666666666666668,0,0,0,51,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,372,baseline,120,0.46875132620334625,0,0.2115,0,0.5075,0,0.6225,0,0.011957607395402721,0,0.8766003847122192,0,,,,,0.17666666666666667,0,0,0,60,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,373,treatment,120,0.45045709181576965,0,0.1725,0,0.4905,0,0.6025,0,0.014164766132489752,0,0.9217979907989502,0,0.585,0,0.865,0,0.135,0,0,0,49,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,373,baseline,120,0.48197576344634097,0,0.2285,0,0.5235,0,0.6185,0,0.013124105472199723,0,0.9217979907989502,0,,,,,0.225,0,0,0,47,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,374,treatment,120,0.4540299386282762,0,0.1885,0,0.4985,0,0.6095,0,0.015424120499401539,0,0.8000701069831848,0,0.585,0,0.8566666666666667,0,0.14333333333333334,0,0,0,50,0,214,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,374,baseline,120,0.4767538150648276,0,0.2265,0,0.5135,0,0.6305,0,0.01711459762413934,0,0.8703485131263733,0,,,,,0.22333333333333333,0,0,0,42,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,375,treatment,120,0.45660942401116095,0,0.2205,0,0.4915,0,0.5895,0,0.013654736980851259,0,0.8080058097839355,0,0.585,0,0.8916666666666667,0,0.10833333333333334,0,0,0,48,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,375,baseline,120,0.4827619431043665,0,0.2705,0,0.5185,0,0.6185,0,0.014144380231359608,0,0.785615861415863,0,,,,,0.23166666666666666,0,0,0,57,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,376,treatment,120,0.4631993885152042,0,0.2245,0,0.5075,0,0.5925,0,0.01436945220926591,0,0.7703102827072144,0,0.585,0,0.8783333333333333,0,0.12166666666666667,0,0,0,49,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,376,baseline,120,0.48839206465830404,0,0.2475,0,0.5385,0,0.6065,0,0.010337969051602593,0,0.7837235331535339,0,,,,,0.21333333333333335,0,0,0,60,0,212,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,377,treatment,120,0.46488786042978364,0,0.1995,0,0.5005,0,0.6215,0,0.015899351263103215,0,0.8673896789550781,0,0.585,0,0.8016666666666666,0,0.19833333333333333,0,0,0,49,0,210,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.233,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,377,baseline,120,0.4846593277280529,0,0.2215,0,0.5255,0,0.6355,0,0.01627499389272631,0,0.79963618516922,0,,,,,0.25666666666666665,0,0,0,50,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,378,treatment,120,0.49438089119891326,0,0.1945,0,0.5415,0,0.6705,0,0.016971027162308208,0,0.9052371978759766,0,0.585,0,0.6516666666666666,0,0.34833333333333333,0,0,0,42,0,211,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,378,baseline,120,0.5164913258329034,0,0.2125,0,0.5645,0,0.6785,0,0.014970046370256434,0,0.827274739742279,0,,,,,0.41833333333333333,0,0,0,47,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,379,treatment,120,0.49051072579498095,0,0.1745,0,0.5355,0,0.6645,0,0.014827697994891682,0,0.9605079889297485,0,0.585,0,0.6633333333333333,0,0.33666666666666667,0,0,0,47,0,207,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,379,baseline,120,0.5149749955286582,0,0.2045,0,0.5595,0,0.6885,0,0.015375926311209065,0,0.9670050740242004,0,,,,,0.43,0,0,0,49,0,208,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,380,treatment,120,0.5160192998001972,0,0.2345,0,0.5585,0,0.6785,0,0.01798207573523374,0,0.9026007652282715,0,0.585,0,0.6133333333333333,0,0.38666666666666666,0,0,0,44,0,209,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,380,baseline,120,0.5334531288469831,0,0.2875,0,0.5705,0,0.6925,0,0.016317672947483527,0,0.9297468066215515,0,,,,,0.44,0,0,0,38,0,218,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,381,treatment,120,0.48704603205745417,0,0.1815,0,0.5315,0,0.6485,0,0.01674188553135258,0,0.931308925151825,0,0.585,0,0.6966666666666667,0,0.30333333333333334,0,0,0,48,0,215,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,381,baseline,120,0.5003954164745907,0,0.2145,0,0.5525,0,0.6565,0,0.016761811365338733,0,0.9345702528953552,0,,,,,0.355,0,0,0,46,0,213,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,true,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,382,treatment,120,0.483104563181599,0,0.1785,0,0.5275,0,0.6555,0,0.01753769488296007,0,0.8843119144439697,0,0.585,0,0.7183333333333334,0,0.2816666666666667,0,0,0,52,0,204,0,1
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.242,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,false,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,382,baseline,120,0.5077362641816338,0,0.2205,0,0.5475,0,0.6785,0,0.015623801247800164,0,0.9445247650146484,0,,,,,0.35,0,0,0,51,0,214,0,1
