N,M,expertiseMean,expertiseSpread,expertiseSkew,entrantExpertiseMean,entrantExpertiseSpread,entrantExpertiseFloor,graphAttachment,transferRate,decayRate,learningRateSpread,personalLearningRate,mobilityMode,jumpProbability,competitionAversion,prestigeWeight,baseMoveProb,turnoverRate,learningCap,seniorTenureYears,aptitudeMean,aptitudeSpread,teachTopN,aboveMeanDrag,criticalMass,criticalMassSharpness,aiLevelFraction,aiDampeningBelow,aiDampeningAbove,graphSource,institutionSizing,candidateCap,worldModelFingerprint,comboIndex,replicate,t,meanE_baseline,meanE_treatment,meanE_shortfall,shareExpert_baseline,shareExpert_treatment,shareExpert_shortfall
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,219,0,120,0.49416258310899136,0.46649761360138653,0.02766496950760483,0.28833333333333333,0.22166666666666668,0.06666666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,220,0,120,0.49657827583452063,0.46674894029274583,0.029829335541774804,0.30333333333333334,0.23666666666666666,0.06666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,221,0,120,0.48585918644443155,0.46794960882514713,0.01790957761928441,0.18833333333333332,0.16,0.02833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,222,0,120,0.48472336403404676,0.4659600606622795,0.018763303371767237,0.24666666666666667,0.19666666666666666,0.05000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,223,0,120,0.4773677330215772,0.46623452097177503,0.011133212049802166,0.20666666666666667,0.15166666666666667,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,224,0,120,0.4728413859009743,0.4587190214979152,0.014122364403059084,0.205,0.15,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,225,0,120,0.48407261563465,0.4624380438153942,0.021634571819255766,0.285,0.21833333333333332,0.06666666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,226,0,120,0.467995078333964,0.44727937020982306,0.02071570812414092,0.16833333333333333,0.10333333333333333,0.065
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,227,0,120,0.48318664335335293,0.46032183354099593,0.022864809812357,0.22333333333333333,0.16166666666666665,0.061666666666666675
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,228,0,120,0.4830811944852273,0.4581392044884463,0.02494198999678099,0.21333333333333335,0.125,0.08833333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,229,0,120,0.48433852815379697,0.46239391731098295,0.021944610842814016,0.22,0.165,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.17,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,230,0,120,0.46709533359234534,0.44128300444533425,0.025812329147011093,0.18,0.09333333333333334,0.08666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,231,0,120,0.5234254098248978,0.5007649253122508,0.022660484512647017,0.425,0.36833333333333335,0.05666666666666664
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,232,0,120,0.5104130865633487,0.5024354876826207,0.00797759888072802,0.39166666666666666,0.37166666666666665,0.020000000000000018
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,233,0,120,0.5027245349436998,0.4940887574851513,0.008635777458548544,0.3433333333333333,0.32,0.023333333333333317
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,234,0,120,0.5044192574732006,0.4902191273868084,0.014200130086392204,0.365,0.30833333333333335,0.05666666666666664
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,235,0,120,0.5146767566539348,0.49203486441324157,0.022641892240693184,0.38,0.2916666666666667,0.08833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,236,0,120,0.5019868856109678,0.48064630733182034,0.021340578279147482,0.36333333333333334,0.30666666666666664,0.0566666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,237,0,120,0.4911322137278815,0.4637897994183004,0.02734241430958112,0.27166666666666667,0.15333333333333332,0.11833333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,238,0,120,0.49557197054848073,0.48220317436382176,0.013368796184658971,0.325,0.26166666666666666,0.06333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,239,0,120,0.49405373670781655,0.4713279086475571,0.022725828060259468,0.2816666666666667,0.21333333333333335,0.06833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,240,0,120,0.49456312468275426,0.4753692561450104,0.019193868537743852,0.3233333333333333,0.245,0.07833333333333331
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,241,0,120,0.5037215704284609,0.48120375191792847,0.022517818510532417,0.31,0.23833333333333334,0.07166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,242,0,120,0.5023804342374205,0.48691134493177135,0.015469089305649164,0.32166666666666666,0.2633333333333333,0.05833333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,243,0,120,0.4802255335946878,0.4545281809878846,0.02569735260680317,0.2866666666666667,0.195,0.09166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,244,0,120,0.4824881137783329,0.44748339171210927,0.035004722066223626,0.19833333333333333,0.09,0.10833333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,245,0,120,0.4848119299362103,0.4653789983627697,0.019432931573440615,0.22833333333333333,0.15666666666666668,0.07166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,246,0,120,0.48481430041914186,0.4587303957591454,0.026083904659996437,0.25166666666666665,0.15833333333333333,0.09333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,247,0,120,0.47842591900378467,0.4571263987508913,0.02129952025289339,0.19833333333333333,0.11666666666666667,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,248,0,120,0.48694808468222617,0.46042616127058866,0.026521923411637505,0.23833333333333334,0.145,0.09333333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,249,0,120,0.4820596188368897,0.46222779938951136,0.01983181944737833,0.23833333333333334,0.17166666666666666,0.06666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,250,0,120,0.47941887424016993,0.4529092954968413,0.026509578743328654,0.17166666666666666,0.08,0.09166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.179,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,251,0,120,0.45673320554196833,0.43982667157426475,0.016906533967703585,0.165,0.11,0.05500000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,252,0,120,0.5209409416156511,0.49819942337771256,0.02274151823793852,0.4483333333333333,0.35,0.09833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,253,0,120,0.5295162028695146,0.502833542296042,0.026682660573472572,0.4583333333333333,0.36666666666666664,0.09166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,254,0,120,0.5159396730549634,0.4871695952489972,0.028770077805966132,0.37666666666666665,0.28,0.09666666666666662
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,255,0,120,0.5179459433381756,0.5078609458481272,0.01008499749004832,0.4066666666666667,0.34833333333333333,0.05833333333333335
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,256,0,120,0.4975144512640933,0.48723488283654054,0.010279568427552788,0.33,0.275,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,257,0,120,0.49453749865914387,0.47124973360449074,0.02328776505465313,0.3016666666666667,0.27,0.031666666666666676
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,258,0,120,0.4966750071321924,0.4813523719459772,0.015322635186215239,0.34,0.2783333333333333,0.0616666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,259,0,120,0.49086993472029766,0.47402452434102693,0.01684541037927073,0.25833333333333336,0.17833333333333334,0.08000000000000002
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,260,0,120,0.5047017573875685,0.4839231537282467,0.020778603659321826,0.35333333333333333,0.26166666666666666,0.09166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,261,0,120,0.4820814609962205,0.4575903430643181,0.024491117931902395,0.23666666666666666,0.16666666666666666,0.07
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,262,0,120,0.477438790500164,0.4546975448789696,0.02274124562119445,0.22,0.165,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,263,0,120,0.4802649100745718,0.4755619679639737,0.004702942110598074,0.24833333333333332,0.19666666666666666,0.051666666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,264,0,120,0.4947511017136276,0.4755710579206546,0.019180043792972945,0.26666666666666666,0.17166666666666666,0.095
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,265,0,120,0.4762644138435523,0.45786294581368564,0.01840146802986664,0.205,0.10333333333333333,0.10166666666666666
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,266,0,120,0.4878335352304081,0.4614893818522493,0.02634415337815882,0.22833333333333333,0.21166666666666667,0.016666666666666663
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,267,0,120,0.4740082314237952,0.4547682066075504,0.019240024816244816,0.21166666666666667,0.13666666666666666,0.07500000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,268,0,120,0.47967399479821327,0.4584446856379509,0.02122930916026239,0.235,0.105,0.13
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,269,0,120,0.48749455298607547,0.4628855471685529,0.024609005817522567,0.21833333333333332,0.16333333333333333,0.05499999999999999
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,270,0,120,0.47229235724856455,0.4566859720647335,0.015606385183831062,0.19166666666666668,0.135,0.05666666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,271,0,120,0.4670778362266719,0.4475645310866336,0.01951330514003835,0.17166666666666666,0.11333333333333333,0.058333333333333334
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.188,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,272,0,120,0.4758043075911701,0.4470381074522932,0.028766200138876874,0.235,0.10166666666666667,0.1333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.012,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,273,0,120,0.5317398538192113,0.5176658509857952,0.014074002833416088,0.495,0.3983333333333333,0.09666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.01375,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,274,0,120,0.5023386966561277,0.48591946591312685,0.01641923074300089,0.36,0.2816666666666667,0.07833333333333331
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.0155,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,275,0,120,0.5281384363832573,0.5079541024751961,0.02018433390806118,0.43833333333333335,0.365,0.07333333333333336
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.01725,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,276,0,120,0.5194025808386504,0.4957862264662981,0.02361635437235232,0.4033333333333333,0.315,0.08833333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.019,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,277,0,120,0.49474340266237654,0.4739356496930122,0.020807752969364324,0.3283333333333333,0.255,0.0733333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.02075,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,278,0,120,0.4892403877650698,0.47416174091398716,0.015078646851082622,0.2916666666666667,0.18666666666666668,0.10500000000000001
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.0225,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,279,0,120,0.5033565726814171,0.4843093277824422,0.019047244898974913,0.31666666666666665,0.25,0.06666666666666665
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.02425,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,280,0,120,0.5013929804538687,0.4768378335920473,0.02455514686182142,0.31,0.24833333333333332,0.061666666666666675
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.026,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,281,0,120,0.5147206947642068,0.48002763530860343,0.03469305945560336,0.36333333333333334,0.23666666666666666,0.12666666666666668
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.02775,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,282,0,120,0.4852285878236095,0.46179469087471564,0.023433896948893862,0.2816666666666667,0.17833333333333334,0.10333333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.0295,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,283,0,120,0.4951580401758353,0.4764694115581612,0.01868862861767412,0.28,0.21,0.07000000000000003
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.03125,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,284,0,120,0.4974890112442275,0.4799604122899473,0.017528598954280217,0.32,0.23833333333333334,0.08166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.033,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,285,0,120,0.4836514894415935,0.47284270768985154,0.010808781751741936,0.26166666666666666,0.22833333333333333,0.033333333333333326
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.03475,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,286,0,120,0.49233286689346034,0.4679583008463184,0.024374566047141943,0.2966666666666667,0.205,0.0916666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.0365,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,287,0,120,0.47937721975768605,0.46129970824345945,0.018077511514226596,0.17333333333333334,0.13166666666666665,0.041666666666666685
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.03825,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,288,0,120,0.4853720337773363,0.46499516162400445,0.020376872153331838,0.27166666666666667,0.20333333333333334,0.06833333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.04,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,289,0,120,0.48578740337863563,0.46444216849903264,0.021345234879602992,0.265,0.14333333333333334,0.12166666666666667
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.04175,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,290,0,120,0.48821447359398007,0.4593065291022261,0.02890794449175399,0.23666666666666666,0.14333333333333334,0.09333333333333332
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.0435,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,291,0,120,0.4937559635564685,0.476700566355139,0.01705539720132948,0.2633333333333333,0.195,0.0683333333333333
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.04525,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,292,0,120,0.4735166463876764,0.44248953021441895,0.03102711617325743,0.22666666666666666,0.09166666666666666,0.135
600,245,0.28,0.3,3,0.05,0.05,0.05,2,0.197,0.047,1,0.005,hybrid,0.1,0.5,0.3,0.01,0.0020833333333333333,0.0048,8,0.75,0.2,8,16,0,2,0.585,0.75,1,worldModel,weighted,0,a2a0fec2,293,0,120,0.4694228157835702,0.45533626060932875,0.014086555174241455,0.15666666666666668,0.1,0.05666666666666667
